Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 29/05/2024
TIME       : 11:54:59
FILENAME   : C:\Users\User\AppData\Roaming\DiverOffice\Makandra project\CSV\VEI_EX651_240529115459_EX651.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =..00-EX651  219.
  Instrument number       =          UTC-3     
                          =0
  Location                =VEI_EX651
  Sample period           =H01
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-EX651  219.
  Instrument number       =          UTC-3     
  Location                =VEI_EX651
  Sample period           =00 01:00:00 0
  Sample method           =T   
  Start date / time       =19:16:18 11/04/24
  End date / time         =19:16:11 29/05/24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Druk[cmH2O],Temperatuur[°C]
2024/04/13 01:16:19,1142.408,27.670
2024/04/13 02:16:19,1143.283,27.530
2024/04/13 03:16:19,1143.283,27.453
2024/04/13 04:16:19,1143.283,27.413
2024/04/13 05:16:19,1144.275,27.327
2024/04/13 06:16:19,1144.567,27.327
2024/04/13 07:16:19,1145.383,27.333
2024/04/13 08:16:19,1145.850,27.357
2024/04/13 09:16:19,1146.550,27.333
2024/04/13 10:16:19,1146.842,27.373
2024/04/13 11:16:19,1146.667,27.490
2024/04/13 12:16:19,1146.258,27.577
2024/04/13 13:16:19,1145.267,27.617
2024/04/13 14:16:19,1144.392,27.623
2024/04/13 15:16:19,1143.283,27.703
2024/04/13 16:16:19,1142.292,27.680
2024/04/13 17:16:19,1142.583,27.773
2024/04/13 18:16:19,1142.700,27.820
2024/04/13 19:16:19,1143.283,27.867
2024/04/13 20:16:19,1143.400,27.937
2024/04/13 21:16:19,1143.867,28.093
2024/04/13 22:16:19,1144.275,28.123
2024/04/13 23:16:19,1143.692,28.117
2024/04/14 00:16:19,1143.575,28.093
2024/04/14 01:16:19,1142.408,27.977
2024/04/14 02:16:19,1141.883,27.920
2024/04/14 03:16:19,1141.417,27.990
2024/04/14 04:16:19,1141.125,27.890
2024/04/14 05:16:19,1141.300,27.867
2024/04/14 06:16:19,1141.708,27.810
2024/04/14 07:16:19,1142.000,27.740
2024/04/14 08:16:19,1142.408,27.687
2024/04/14 09:16:19,1142.700,27.797
2024/04/14 10:16:19,1142.700,27.867
2024/04/14 11:16:19,1142.992,27.843
2024/04/14 12:16:19,1142.875,27.717
2024/04/14 13:16:19,1142.000,27.727
2024/04/14 14:16:19,1141.125,27.750
2024/04/14 15:16:19,1140.717,27.733
2024/04/14 16:16:19,1139.725,27.803
2024/04/14 17:16:19,1141.417,27.897
2024/04/14 18:16:19,1143.575,27.903
2024/04/14 19:16:19,1144.975,27.880
2024/04/14 20:16:19,1145.150,27.903
2024/04/14 21:16:19,1145.967,27.953
2024/04/14 22:16:19,1146.550,27.983
2024/04/14 23:16:19,1146.842,27.967
2024/04/15 00:16:19,1146.667,28.013
2024/04/15 01:16:19,1145.675,28.053
2024/04/15 02:16:19,1145.383,28.123
2024/04/15 03:16:19,1144.975,28.083
2024/04/15 04:16:19,1144.975,27.960
2024/04/15 05:16:19,1145.383,28.023
2024/04/15 06:16:19,1145.383,27.897
2024/04/15 07:16:19,1145.558,27.867
2024/04/15 08:16:19,1146.375,27.867
2024/04/15 09:16:19,1147.133,27.920
2024/04/15 10:16:19,1146.958,27.983
2024/04/15 11:16:19,1146.550,28.007
2024/04/15 12:16:19,1146.375,27.857
2024/04/15 13:16:19,1145.267,27.867
2024/04/15 14:16:19,1144.392,27.867
2024/04/15 15:16:19,1143.692,27.653
2024/04/15 16:16:19,1142.583,27.733
2024/04/15 17:16:19,1142.700,27.583
2024/04/15 18:16:19,1143.108,27.617
2024/04/15 19:16:19,1143.575,27.687
2024/04/15 20:16:19,1144.275,27.773
2024/04/15 21:16:19,1145.150,27.880
2024/04/15 22:16:19,1145.558,27.873
2024/04/15 23:16:19,1146.142,27.867
2024/04/16 00:16:19,1145.150,27.913
2024/04/16 01:16:19,1144.975,27.913
2024/04/16 02:16:19,1144.100,27.897
2024/04/16 03:16:19,1143.283,27.897
2024/04/16 04:16:19,1143.108,27.867
2024/04/16 05:16:19,1144.392,27.857
2024/04/16 06:16:19,1144.858,27.703
2024/04/16 07:16:19,1144.858,27.630
2024/04/16 08:16:19,1145.383,27.687
2024/04/16 09:16:19,1146.142,27.693
2024/04/16 10:16:19,1145.850,27.583
2024/04/16 11:16:19,1145.675,27.530
2024/04/16 12:16:19,1144.975,27.537
2024/04/16 13:16:19,1144.975,27.593
2024/04/16 14:16:19,1143.108,27.647
2024/04/16 15:16:19,1142.292,27.680
2024/04/16 16:16:19,1141.300,27.680
2024/04/16 17:16:19,1141.592,27.717
2024/04/16 18:16:19,1142.000,27.763
2024/04/16 19:16:19,1142.583,27.827
2024/04/16 20:16:19,1142.700,27.920
2024/04/16 21:16:19,1142.992,28.000
2024/04/16 22:16:19,1144.100,28.007
2024/04/16 23:16:19,1143.983,28.037
2024/04/17 00:16:19,1143.400,28.023
2024/04/17 01:16:19,1143.108,28.083
2024/04/17 02:16:19,1142.700,28.083
2024/04/17 03:16:19,1142.408,27.990
2024/04/17 04:16:19,1142.000,27.960
2024/04/17 05:16:19,1142.117,27.930
2024/04/17 06:16:19,1142.875,27.867
2024/04/17 07:16:19,1143.400,27.797
2024/04/17 08:16:19,1144.275,27.787
2024/04/17 09:16:19,1144.683,27.773
2024/04/17 10:16:19,1145.267,27.810
2024/04/17 11:16:19,1145.675,27.810
2024/04/17 12:16:19,1145.558,27.820
2024/04/17 13:16:19,1145.150,27.833
2024/04/17 14:16:19,1143.400,27.843
2024/04/17 15:16:19,1142.408,27.897
2024/04/17 16:16:19,1142.292,27.890
2024/04/17 17:16:19,1141.592,27.937
2024/04/17 18:16:19,1141.300,27.943
2024/04/17 19:16:19,1141.708,27.943
2024/04/17 20:16:19,1142.875,27.930
2024/04/17 21:16:19,1143.575,27.843
2024/04/17 22:16:19,1143.692,27.787
2024/04/17 23:16:19,1144.100,27.740
2024/04/18 00:16:19,1143.108,27.617
2024/04/18 01:16:19,1142.292,27.513
2024/04/18 02:16:19,1143.283,27.437
2024/04/18 03:16:19,1143.575,27.373
2024/04/18 04:16:19,1143.283,27.303
2024/04/18 05:16:19,1143.867,27.273
2024/04/18 06:16:19,1145.558,27.083
2024/04/18 07:16:19,1146.375,27.047
2024/04/18 08:16:19,1147.250,26.983
2024/04/18 09:16:19,1148.125,26.967
2024/04/18 10:16:19,1147.367,26.983
2024/04/18 11:16:19,1146.258,26.953
2024/04/18 12:16:19,1147.542,27.093
2024/04/18 13:16:19,1147.367,26.990
2024/04/18 14:16:19,1146.842,27.093
2024/04/18 15:16:19,1145.150,27.163
2024/04/18 16:16:19,1144.683,27.140
2024/04/18 17:16:19,1145.150,27.203
2024/04/18 18:16:19,1145.558,27.240
2024/04/18 19:16:19,1145.850,27.303
2024/04/18 20:16:19,1146.375,27.273
2024/04/18 21:16:19,1147.133,27.320
2024/04/18 22:16:19,1147.542,27.350
2024/04/18 23:16:19,1147.950,27.367
2024/04/19 00:16:19,1147.367,27.357
2024/04/19 01:16:19,1147.133,27.430
2024/04/19 02:16:19,1146.550,27.460
2024/04/19 03:16:19,1145.675,27.500
2024/04/19 04:16:19,1146.258,27.490
2024/04/19 05:16:19,1145.675,27.553
2024/04/19 06:16:19,1146.958,27.553
2024/04/19 07:16:19,1147.542,27.537
2024/04/19 08:16:19,1148.242,27.617
2024/04/19 09:16:19,1149.117,27.630
2024/04/19 10:16:19,1148.825,27.640
2024/04/19 11:16:19,1148.242,27.710
2024/04/19 12:16:19,1147.250,27.733
2024/04/19 13:16:19,1146.375,27.773
2024/04/19 14:16:19,1144.975,27.803
2024/04/19 15:16:19,1144.100,27.843
2024/04/19 16:16:19,1143.575,27.880
2024/04/19 17:16:19,1142.875,27.890
2024/04/19 18:16:19,1143.692,27.920
2024/04/19 19:16:19,1143.983,27.930
2024/04/19 20:16:19,1144.858,27.967
2024/04/19 21:16:19,1145.558,27.983
2024/04/19 22:16:19,1146.550,28.023
2024/04/19 23:16:19,1146.667,28.023
2024/04/20 00:16:19,1146.958,28.053
2024/04/20 01:16:19,1146.142,28.060
2024/04/20 02:16:19,1145.675,28.077
2024/04/20 03:16:19,1144.683,28.100
2024/04/20 04:16:19,1145.267,28.013
2024/04/20 05:16:19,1145.558,27.960
2024/04/20 06:16:19,1145.967,27.867
2024/04/20 07:16:19,1146.142,27.803
2024/04/20 08:16:19,1147.250,27.857
2024/04/20 09:16:19,1147.833,27.827
2024/04/20 10:16:19,1147.658,27.857
2024/04/20 11:16:19,1147.367,27.897
2024/04/20 12:16:19,1146.667,27.930
2024/04/20 13:16:19,1145.850,27.990
2024/04/20 14:16:19,1144.275,28.037
2024/04/20 15:16:19,1143.575,28.070
2024/04/20 16:16:19,1142.992,28.093
2024/04/20 17:16:19,1142.700,28.123
2024/04/20 18:16:19,1142.583,28.153
2024/04/20 19:16:19,1143.108,28.147
2024/04/20 20:16:19,1143.983,28.180
2024/04/20 21:16:19,1144.275,28.193
2024/04/20 22:16:19,1145.675,28.227
2024/04/20 23:16:19,1145.675,28.217
2024/04/21 00:16:19,1144.858,28.273
2024/04/21 01:16:19,1144.567,28.233
2024/04/21 02:16:19,1143.283,28.123
2024/04/21 03:16:19,1142.408,28.100
2024/04/21 04:16:19,1142.992,27.990
2024/04/21 05:16:19,1142.875,27.897
2024/04/21 06:16:19,1143.575,27.810
2024/04/21 07:16:19,1144.100,27.640
2024/04/21 08:16:19,1144.683,27.687
2024/04/21 09:16:19,1144.975,27.693
2024/04/21 10:16:19,1145.383,27.717
2024/04/21 11:16:19,1144.858,27.740
2024/04/21 12:16:19,1144.567,27.787
2024/04/21 13:16:19,1143.692,27.810
2024/04/21 14:16:19,1142.875,27.867
2024/04/21 15:16:19,1142.000,27.873
2024/04/21 16:16:19,1145.967,28.193
2024/04/21 17:16:19,1145.850,28.263
2024/04/21 18:16:19,1145.967,28.287
2024/04/21 19:16:19,1146.375,28.320
2024/04/21 20:16:19,1146.667,28.310
2024/04/21 21:16:19,1146.958,28.310
2024/04/21 22:16:19,1147.950,28.343
2024/04/21 23:16:19,1148.125,28.357
2024/04/22 00:16:19,1147.950,28.310
2024/04/22 01:16:19,1150.517,28.193
2024/04/22 02:16:19,1154.775,28.170
2024/04/22 03:16:19,1154.658,28.117
2024/04/22 04:16:19,1154.892,28.107
2024/04/22 05:16:19,1155.475,27.983
2024/04/22 06:16:19,1155.650,27.890
2024/04/22 07:16:19,1156.058,27.763
2024/04/22 08:16:19,1156.758,27.733
2024/04/22 09:16:19,1157.167,27.663
2024/04/22 10:16:19,1157.458,27.680
2024/04/22 11:16:19,1156.933,27.750
2024/04/22 12:16:19,1156.933,27.740
2024/04/22 13:16:19,1156.350,27.757
2024/04/22 14:16:19,1155.475,27.710
2024/04/22 15:16:19,1154.775,27.773
2024/04/22 16:16:19,1154.775,27.820
2024/04/22 17:16:19,1154.892,27.930
2024/04/22 18:16:19,1155.358,27.833
2024/04/22 19:16:19,1156.467,27.867
2024/04/22 20:16:19,1156.058,27.897
2024/04/22 21:16:19,1157.167,27.867
2024/04/22 22:16:19,1157.167,27.903
2024/04/22 23:16:19,1157.342,27.880
2024/04/23 00:16:19,1156.933,27.920
2024/04/23 01:16:19,1156.467,27.960
2024/04/23 02:16:19,1156.175,27.960
2024/04/23 03:16:19,1155.475,27.960
2024/04/23 04:16:19,1155.183,27.930
2024/04/23 05:16:19,1155.358,27.873
2024/04/23 06:16:19,1155.767,27.780
2024/04/23 07:16:19,1155.942,27.703
2024/04/23 08:16:19,1156.642,27.647
2024/04/23 09:16:19,1157.750,27.670
2024/04/23 10:16:19,1157.925,27.693
2024/04/23 11:16:19,1157.750,27.670
2024/04/23 12:16:19,1157.750,27.960
2024/04/23 13:16:19,1157.167,28.077
2024/04/23 14:16:19,1155.767,27.827
2024/04/23 15:16:19,1155.358,27.803
2024/04/23 16:16:19,1154.483,27.810
2024/04/23 17:16:19,1154.075,27.857
2024/04/23 18:16:19,1154.367,27.880
2024/04/23 19:16:19,1154.775,27.833
2024/04/23 20:16:19,1155.767,27.867
2024/04/23 21:16:19,1156.058,27.890
2024/04/23 22:16:19,1156.642,27.897
2024/04/23 23:16:19,1157.050,27.903
2024/04/24 00:16:19,1157.050,27.967
2024/04/24 01:16:19,1156.467,27.943
2024/04/24 02:16:19,1155.475,27.953
2024/04/24 03:16:19,1155.183,27.843
2024/04/24 04:16:19,1155.475,27.803
2024/04/24 05:16:19,1155.942,27.703
2024/04/24 06:16:19,1156.350,27.577
2024/04/24 07:16:19,1156.642,27.477
2024/04/24 08:16:19,1157.633,27.490
2024/04/24 09:16:19,1158.042,27.453
2024/04/24 10:16:19,1157.750,27.490
2024/04/24 11:16:19,1157.458,27.507
2024/04/24 12:16:19,1156.933,27.537
2024/04/24 13:16:19,1155.942,27.553
2024/04/24 14:16:19,1154.892,27.553
2024/04/24 15:16:19,1153.900,27.600
2024/04/24 16:16:19,1153.083,27.680
2024/04/24 17:16:19,1152.675,27.710
2024/04/24 18:16:19,1152.675,27.717
2024/04/24 19:16:19,1153.375,27.710
2024/04/24 20:16:19,1153.900,27.717
2024/04/24 21:16:19,1154.483,27.797
2024/04/24 22:16:19,1155.067,27.827
2024/04/24 23:16:19,1154.892,27.803
2024/04/25 00:16:19,1155.067,27.867
2024/04/25 01:16:19,1153.900,27.867
2024/04/25 02:16:19,1153.667,27.803
2024/04/25 03:16:19,1152.908,27.750
2024/04/25 04:16:19,1152.675,27.680
2024/04/25 05:16:19,1153.375,27.617
2024/04/25 06:16:19,1153.492,27.460
2024/04/25 07:16:19,1153.783,27.397
2024/04/25 08:16:19,1154.775,27.397
